,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob
63,1030,LAClippers,96,230,Utah,110.0,-280.0,216.0,216.5,-1.5,-7.0,0.29141104294478526,0.7085889570552146
64,1030,Phoenix,121,185,GoldenState,110.0,-230.0,229.5,230.5,-6.0,-5.5,0.334855403348554,0.665144596651446
65,1031,Miami,106,-270,Atlanta,97.0,220.0,216.5,215.5,6.0,6.5,0.7001620745542949,0.299837925445705
66,1031,Denver,107,-180,NewOrleans,122.0,150.0,226.0,223.5,4.5,4.0,0.6164383561643836,0.3835616438356164
67,1031,SanAntonio,97,170,LAClippers,103.0,-200.0,225.5,229.0,-5.0,-5.0,0.35714285714285715,0.6428571428571429
68,1101,Houston,116,-190,Brooklyn,123.0,160.0,241.0,244.0,3.5,4.5,0.6301020408163266,0.3698979591836735
69,1101,Milwaukee,123,-190,Orlando,91.0,160.0,216.0,215.0,5.0,4.5,0.6301020408163266,0.3698979591836735
70,1101,Cleveland,95,260,Indiana,102.0,-330.0,211.0,215.0,-7.5,-7.5,0.2657601977750309,0.7342398022249692
71,1101,NewYork,102,500,Boston,104.0,-700.0,213.0,212.0,-10.0,-10.5,0.15999999999999998,0.84
72,1101,Detroit,106,142,Chicago,112.0,-165.0,218.5,216.0,-2.5,-3.5,0.39891615234080985,0.6010838476591901
73,1101,LALakers,119,-125,Dallas,110.0,105.0,214.5,217.0,2.0,1.5,0.5324675324675325,0.4675324675324675
74,1101,Utah,101,-210,Sacramento,102.0,175.0,214.0,214.0,5.5,5.0,0.6507042253521127,0.34929577464788736
75,1101,SanAntonio,127,-300,GoldenState,110.0,240.0,225.0,223.0,4.5,7.0,0.7183098591549295,0.28169014084507044
76,1102,NewOrleans,104,110,OklahomaCity,115.0,-130.0,226.5,228.0,-2.5,-2.0,0.4572564612326044,0.5427435387673957
77,1102,Brooklyn,109,-180,Detroit,113.0,150.0,224.0,222.5,1.0,4.0,0.6164383561643836,0.3835616438356164
78,1102,Denver,91,-180,Orlando,87.0,150.0,204.5,199.5,5.0,4.0,0.6164383561643836,0.3835616438356164
79,1102,Phoenix,114,-150,Memphis,105.0,130.0,223.5,221.5,-0.0,3.0,0.5798319327731092,0.42016806722689076
80,1102,Minnesota,131,130,Washington,109.0,-150.0,221.5,229.5,-1.0,-3.0,0.42016806722689076,0.5798319327731092
81,1102,Toronto,105,210,Milwaukee,115.0,-260.0,226.0,226.5,-5.0,-6.0,0.30874785591766724,0.6912521440823327
82,1102,Charlotte,93,-255,GoldenState,87.0,205.0,225.5,221.0,-1.0,6.0,0.6866033988082101,0.31339660119178986
83,1102,Philadelphia,129,-105,Portland,128.0,-115.0,217.5,223.5,-3.0,-1.0,0.4891657638136511,0.5108342361863488
84,1103,Chicago,95,110,Indiana,108.0,-130.0,214.0,217.0,-3.5,-2.0,0.4572564612326044,0.5427435387673957
85,1103,Houston,100,-155,Miami,129.0,135.0,234.0,233.5,3.0,3.0,0.5882115462252725,0.4117884537747275
86,1103,Sacramento,113,-115,NewYork,92.0,-105.0,217.5,213.5,-1.0,1.0,0.5108342361863488,0.4891657638136511
87,1103,LALakers,103,-120,SanAntonio,96.0,100.0,216.0,217.5,-0.0,1.0,0.5217391304347826,0.4782608695652174
88,1103,Dallas,131,-220,Cleveland,111.0,180.0,216.0,218.5,5.0,5.5,0.6581196581196581,0.3418803418803419
89,1103,Utah,94,170,LAClippers,105.0,-200.0,211.0,214.0,-4.5,-4.5,0.35714285714285715,0.6428571428571429
90,1104,Detroit,99,150,Washington,115.0,-180.0,225.0,225.5,-2.0,-4.0,0.3835616438356164,0.6164383561643836
91,1104,NewOrleans,125,145,Brooklyn,135.0,-170.0,238.0,238.5,-3.5,-3.5,0.39329934450109244,0.6067006554989074
92,1104,Milwaukee,134,-330,Minnesota,106.0,260.0,230.5,229.5,7.0,7.5,0.7342398022249692,0.2657601977750309
93,1104,Houston,107,-240,Memphis,100.0,190.0,235.0,230.0,7.0,5.5,0.6718146718146719,0.3281853281853282
94,1104,Philadelphia,109,-110,Phoenix,114.0,-110.0,223.0,224.0,2.0,-0.0,0.5,0.5
95,1104,Portland,118,-900,GoldenState,127.0,600.0,224.5,220.0,9.5,12.0,0.863013698630137,0.136986301369863
96,1105,Boston,119,-260,Cleveland,113.0,210.0,213.5,215.5,6.0,6.0,0.6912521440823327,0.30874785591766724
97,1105,Indiana,120,-135,Charlotte,122.0,115.0,211.5,212.5,2.5,2.5,0.552594002855783,0.447405997144217
98,1105,SanAntonio,100,-240,Atlanta,108.0,190.0,218.0,222.5,3.5,5.5,0.6718146718146719,0.3281853281853282
99,1105,Orlando,94,125,OklahomaCity,102.0,-145.0,202.5,201.0,-2.5,-2.5,0.42888402625820565,0.5711159737417943
100,1105,LALakers,118,-310,Chicago,112.0,250.0,212.0,215.5,6.5,7.0,0.725752508361204,0.27424749163879597
101,1105,Miami,89,180,Denver,109.0,-220.0,209.0,211.0,-4.5,-5.0,0.3418803418803419,0.6581196581196581
102,1106,NewYork,102,142,Detroit,122.0,-165.0,211.0,206.0,-2.5,-3.5,0.39891615234080985,0.6010838476591901
103,1106,Washington,106,130,Indiana,121.0,-150.0,220.5,227.0,-2.5,-3.0,0.42016806722689076,0.5798319327731092
104,1106,Sacramento,120,275,Toronto,124.0,-350.0,218.0,219.0,-8.0,-8.0,0.2553191489361702,0.7446808510638298
105,1106,GoldenState,112,1100,Houston,129.0,-2500.0,232.0,229.0,-15.0,-16.0,0.07975460122699386,0.9202453987730062
106,1106,Chicago,113,-110,Atlanta,93.0,-110.0,219.0,221.5,-2.0,-0.0,0.5,0.5
107,1106,Minnesota,121,-170,Memphis,137.0,145.0,224.5,224.5,5.5,3.5,0.6067006554989074,0.39329934450109244
108,1106,Orlando,106,250,Dallas,107.0,-310.0,207.0,207.5,-6.5,-7.0,0.27424749163879597,0.725752508361204
109,1106,Philadelphia,104,130,Utah,106.0,-150.0,212.0,209.0,-2.0,-3.0,0.42016806722689076,0.5798319327731092
110,1106,Milwaukee,129,-270,LAClippers,124.0,220.0,229.5,228.5,-2.0,6.5,0.7001620745542949,0.299837925445705
111,1107,Boston,108,-310,Charlotte,87.0,250.0,219.0,214.5,6.0,7.0,0.725752508361204,0.27424749163879597
112,1107,OklahomaCity,112,170,SanAntonio,121.0,-200.0,214.5,211.5,-5.0,-5.0,0.35714285714285715,0.6428571428571429
113,1107,Miami,124,110,Phoenix,108.0,-130.0,216.0,220.0,-0.0,-2.0,0.4572564612326044,0.5427435387673957
114,1107,Portland,101,190,LAClippers,107.0,-240.0,224.5,231.0,-5.5,-5.5,0.3281853281853282,0.6718146718146719
115,1108,Detroit,106,210,Indiana,112.0,-260.0,210.0,210.0,-7.5,-6.0,0.30874785591766724,0.6912521440823327
116,1108,Cleveland,113,160,Washington,100.0,-190.0,227.0,233.0,-4.5,-4.5,0.3698979591836735,0.6301020408163266
117,1108,Memphis,86,260,Orlando,118.0,-330.0,208.0,208.5,-6.0,-7.5,0.2657601977750309,0.7342398022249692
118,1108,Sacramento,121,-150,Atlanta,109.0,130.0,220.5,225.5,-1.0,3.0,0.5798319327731092,0.42016806722689076
119,1108,GoldenState,119,525,Minnesota,125.0,-750.0,230.0,228.5,-11.0,-11.5,0.15349887133182846,0.8465011286681716
120,1108,Toronto,122,-135,NewOrleans,104.0,115.0,233.0,232.5,2.0,2.5,0.552594002855783,0.447405997144217
121,1108,NewYork,106,500,Dallas,102.0,-700.0,217.0,215.5,-11.0,-11.0,0.15999999999999998,0.84
122,1108,Milwaukee,100,-135,Utah,103.0,115.0,216.0,217.5,-0.0,2.0,0.552594002855783,0.447405997144217
123,1108,Philadelphia,97,180,Denver,100.0,-220.0,210.0,211.5,-5.5,-5.0,0.3418803418803419,0.6581196581196581
124,1108,Brooklyn,119,145,Portland,115.0,-170.0,233.0,239.5,-2.5,-3.5,0.39329934450109244,0.6067006554989074
125,1108,Miami,80,325,LALakers,95.0,-425.0,215.5,218.0,-8.0,-8.5,0.22520107238605896,0.774798927613941
126,1109,Boston,135,105,SanAntonio,115.0,-125.0,216.5,218.5,-2.0,-1.5,0.4675324675324675,0.5324675324675325
127,1109,NewOrleans,115,-125,Charlotte,110.0,105.0,231.5,232.0,1.5,1.5,0.5324675324675325,0.4675324675324675
128,1109,GoldenState,108,600,OklahomaCity,114.0,-900.0,220.0,216.0,-11.0,-12.5,0.136986301369863,0.863013698630137
129,1109,Dallas,138,-240,Memphis,122.0,190.0,220.0,222.0,4.0,5.5,0.6718146718146719,0.3281853281853282
130,1109,Houston,117,-275,Chicago,94.0,225.0,233.5,234.0,5.5,6.5,0.7044334975369458,0.29556650246305427
131,1110,Denver,100,-180,Minnesota,98.0,150.0,217.0,219.0,1.0,4.0,0.6164383561643836,0.3835616438356164
132,1110,Indiana,109,170,Orlando,102.0,-200.0,203.0,202.5,-1.0,-4.5,0.35714285714285715,0.6428571428571429
133,1110,Charlotte,106,750,Philadelphia,114.0,-1200.0,215.0,213.5,-13.5,-14.0,0.11304347826086955,0.8869565217391304
134,1110,Milwaukee,121,-425,OklahomaCity,119.0,325.0,222.5,219.5,7.0,9.0,0.774798927613941,0.22520107238605896
135,1110,Cleveland,108,110,NewYork,87.0,-130.0,210.5,213.0,-2.0,-2.0,0.4572564612326044,0.5427435387673957
136,1110,Brooklyn,112,130,Phoenix,138.0,-150.0,233.0,231.5,-0.0,-3.0,0.42016806722689076,0.5798319327731092
137,1110,Atlanta,113,325,Portland,124.0,-425.0,227.5,226.0,-8.5,-9.0,0.22520107238605896,0.774798927613941
138,1110,Toronto,113,450,LALakers,104.0,-650.0,215.5,210.5,-9.5,-10.5,0.17341040462427745,0.8265895953757225
139,1111,Minnesota,120,155,Detroit,114.0,-185.0,224.5,223.5,-1.0,-4.0,0.37661050545094155,0.6233894945490586
140,1111,Dallas,106,125,Boston,116.0,-145.0,219.5,220.0,-3.0,-3.0,0.42888402625820565,0.5711159737417943
141,1111,Memphis,113,450,SanAntonio,109.0,-650.0,224.0,224.0,-10.5,-10.5,0.17341040462427745,0.8265895953757225
142,1111,Houston,122,-350,NewOrleans,116.0,275.0,243.0,242.5,4.0,7.5,0.7446808510638298,0.2553191489361702
143,1111,Utah,122,-400,GoldenState,108.0,300.0,211.5,211.5,10.0,8.0,0.7619047619047619,0.23809523809523808
144,1111,Toronto,88,375,LAClippers,98.0,-500.0,222.5,221.5,-10.5,-10.0,0.20168067226890757,0.7983193277310925
145,1112,Cleveland,97,525,Philadelphia,98.0,-750.0,214.5,220.5,-12.0,-11.0,0.15349887133182846,0.8465011286681716
146,1112,OklahomaCity,85,100,Indiana,111.0,-120.0,209.5,212.5,-3.0,-1.5,0.4782608695652174,0.5217391304347826
147,1112,Detroit,108,300,Miami,117.0,-400.0,216.5,215.0,-7.0,-8.5,0.23809523809523808,0.7619047619047619
148,1112,NewYork,102,225,Chicago,120.0,-275.0,213.0,212.0,-6.0,-6.5,0.29556650246305427,0.7044334975369458
149,1112,LALakers,123,-165,Phoenix,115.0,142.0,216.5,221.0,2.0,3.5,0.6010838476591901,0.39891615234080985
150,1112,Atlanta,125,450,Denver,121.0,-650.0,214.5,209.5,-11.0,-10.5,0.17341040462427745,0.8265895953757225
151,1112,Brooklyn,114,240,Utah,119.0,-300.0,217.0,220.0,-6.5,-7.0,0.28169014084507044,0.7183098591549295
152,1112,Portland,99,-125,Sacramento,107.0,105.0,227.0,222.5,-0.0,1.5,0.5324675324675325,0.4675324675324675
153,1113,Philadelphia,97,110,Orlando,112.0,-130.0,205.5,207.5,1.5,-2.0,0.4572564612326044,0.5427435387673957
154,1113,Memphis,119,120,Charlotte,117.0,-140.0,220.0,221.0,-1.5,-2.5,0.43795620437956206,0.562043795620438
155,1113,LAClippers,93,115,Houston,102.0,-135.0,233.0,233.5,-2.0,-2.0,0.447405997144217,0.552594002855783
156,1113,Washington,133,250,Boston,140.0,-310.0,228.0,230.0,-10.0,-7.0,0.27424749163879597,0.725752508361204
157,1113,SanAntonio,114,100,Minnesota,129.0,-120.0,227.5,228.5,-1.0,-1.5,0.4782608695652174,0.5217391304347826
158,1113,Toronto,114,140,Portland,106.0,-160.0,221.0,218.5,-3.0,-3.5,0.40372670807453415,0.5962732919254659
159,1113,GoldenState,94,350,LALakers,120.0,-450.0,216.0,219.0,-10.5,-9.0,0.21359223300970873,0.7864077669902912
160,1114,Miami,108,-200,Cleveland,97.0,170.0,216.0,215.0,4.5,4.5,0.6428571428571429,0.35714285714285715
161,1114,Chicago,115,550,Milwaukee,124.0,-800.0,230.0,228.5,-11.5,-11.5,0.1475409836065574,0.8524590163934427
162,1114,Dallas,103,-340,NewYork,106.0,270.0,216.5,214.5,6.5,8.0,0.740871613663133,0.2591283863368669
163,1114,LAClippers,127,-190,NewOrleans,132.0,160.0,236.5,233.0,1.0,4.0,0.6301020408163266,0.3698979591836735
164,1114,Atlanta,112,270,Phoenix,128.0,-340.0,227.5,229.5,-6.0,-8.0,0.2591283863368669,0.740871613663133
165,1114,Brooklyn,93,275,Denver,101.0,-350.0,225.5,222.5,-7.5,-7.5,0.2553191489361702,0.7446808510638298
166,1115,Detroit,106,-180,Charlotte,109.0,150.0,219.0,220.5,3.0,4.0,0.6164383561643836,0.3835616438356164
167,1115,SanAntonio,109,125,Orlando,111.0,-145.0,212.5,211.0,-1.0,-2.5,0.42888402625820565,0.5711159737417943
168,1115,Washington,137,200,Minnesota,116.0,-250.0,238.0,239.5,-7.0,-6.0,0.3181818181818181,0.6818181818181818
169,1115,Indiana,102,210,Houston,111.0,-260.0,226.0,226.5,-5.0,-6.0,0.30874785591766724,0.6912521440823327
170,1115,Philadelphia,119,-160,OklahomaCity,127.0,140.0,214.0,214.5,3.5,3.5,0.5962732919254659,0.40372670807453415
171,1115,Utah,106,-350,Memphis,107.0,275.0,215.0,215.0,7.5,8.0,0.7446808510638298,0.2553191489361702
172,1115,Boston,105,-310,GoldenState,100.0,250.0,225.5,223.0,7.5,7.0,0.725752508361204,0.27424749163879597
173,1115,Sacramento,97,425,LALakers,99.0,-600.0,218.5,214.0,-10.5,-10.5,0.18181818181818185,0.8181818181818182
174,1116,Brooklyn,117,150,Chicago,111.0,-180.0,231.5,225.0,-1.0,-4.0,0.3835616438356164,0.6164383561643836
175,1116,Milwaukee,102,-330,Indiana,83.0,260.0,227.5,220.0,5.0,7.5,0.7342398022249692,0.2657601977750309
176,1116,Charlotte,103,150,NewYork,102.0,-180.0,211.5,213.0,-4.0,-4.0,0.3835616438356164,0.6164383561643836
177,1116,Houston,125,115,Minnesota,105.0,-135.0,236.0,231.5,1.0,-2.0,0.447405997144217,0.552594002855783
178,1116,NewOrleans,94,260,Miami,109.0,-330.0,231.0,226.5,-6.5,-8.0,0.2657601977750309,0.7342398022249692
179,1116,Toronto,102,155,Dallas,110.0,-185.0,218.5,218.0,-3.0,-4.5,0.37661050545094155,0.6233894945490586
180,1116,Portland,121,110,SanAntonio,116.0,-130.0,227.0,226.0,-2.5,-1.5,0.4572564612326044,0.5427435387673957
181,1116,Atlanta,101,375,LAClippers,150.0,-500.0,227.5,224.0,-13.0,-9.0,0.20168067226890757,0.7983193277310925
182,1117,Philadelphia,114,-310,Cleveland,95.0,250.0,215.5,216.0,7.0,7.5,0.725752508361204,0.27424749163879597
183,1117,Boston,99,-145,Sacramento,100.0,125.0,217.5,215.0,3.5,2.5,0.5711159737417943,0.42888402625820565
184,1117,Denver,131,-275,Memphis,114.0,225.0,212.0,215.0,7.0,6.5,0.7044334975369458,0.29556650246305427
185,1117,Washington,121,190,Orlando,125.0,-240.0,222.0,226.0,-6.5,-5.5,0.3281853281853282,0.6718146718146719
186,1117,GoldenState,100,140,NewOrleans,108.0,-160.0,231.0,226.5,-4.5,-3.5,0.40372670807453415,0.5962732919254659
187,1117,Atlanta,101,900,LALakers,122.0,-1600.0,218.5,220.5,-14.0,-14.5,0.096045197740113,0.9039548022598869
188,1118,Cleveland,105,190,NewYork,123.0,-240.0,208.5,210.0,-3.0,-5.5,0.3281853281853282,0.6718146718146719
189,1118,Indiana,115,120,Brooklyn,86.0,-140.0,221.0,214.0,-4.0,-2.5,0.43795620437956206,0.562043795620438
190,1118,Charlotte,96,300,Toronto,132.0,-400.0,215.5,214.5,-9.5,-8.5,0.23809523809523808,0.7619047619047619
191,1118,Milwaukee,115,-400,Chicago,101.0,300.0,230.0,231.0,6.0,8.5,0.7619047619047619,0.23809523809523808
192,1118,Portland,108,250,Houston,132.0,-310.0,231.5,231.0,-6.5,-7.0,0.27424749163879597,0.725752508361204
193,1118,SanAntonio,110,170,Dallas,117.0,-200.0,226.5,224.0,-4.5,-5.0,0.35714285714285715,0.6428571428571429
194,1118,Minnesota,112,375,Utah,102.0,-500.0,217.5,219.5,-9.5,-9.5,0.20168067226890757,0.7983193277310925
195,1118,Boston,99,115,Phoenix,85.0,-135.0,227.5,226.0,-3.5,-2.5,0.447405997144217,0.552594002855783
196,1118,OklahomaCity,88,300,LAClippers,90.0,-400.0,219.5,221.5,-9.5,-7.5,0.23809523809523808,0.7619047619047619
197,1119,Portland,104,140,NewOrleans,115.0,-160.0,231.5,231.5,3.0,-3.5,0.40372670807453415,0.5962732919254659
198,1119,GoldenState,114,210,Memphis,95.0,-260.0,222.0,221.5,-5.5,-6.0,0.30874785591766724,0.6912521440823327
199,1119,Phoenix,116,135,Sacramento,120.0,-155.0,221.5,219.0,-0.0,-3.0,0.4117884537747275,0.5882115462252725
200,1119,OklahomaCity,107,500,LALakers,112.0,-700.0,210.5,209.5,-11.0,-11.0,0.15999999999999998,0.84
201,1120,NewYork,104,600,Philadelphia,109.0,-900.0,213.5,210.5,-12.5,-12.5,0.136986301369863,0.863013698630137
202,1120,SanAntonio,132,-130,Washington,138.0,110.0,239.5,237.5,3.0,2.0,0.5427435387673957,0.4572564612326044
203,1120,Cleveland,100,375,Miami,124.0,-500.0,214.0,213.5,-10.0,-9.5,0.20168067226890757,0.7983193277310925
204,1120,Milwaukee,135,-700,Atlanta,127.0,500.0,233.0,232.0,10.0,11.0,0.84,0.15999999999999998
205,1120,GoldenState,94,900,Dallas,142.0,-1600.0,221.5,216.0,-13.5,-15.0,0.096045197740113,0.9039548022598869
206,1120,Charlotte,91,160,Brooklyn,101.0,-190.0,221.5,219.0,-5.5,-4.5,0.3698979591836735,0.6301020408163266
207,1120,Orlando,97,130,Toronto,113.0,-150.0,208.5,207.0,-4.5,-3.0,0.42016806722689076,0.5798319327731092
208,1120,Detroit,89,-115,Chicago,109.0,-105.0,218.5,222.5,-1.5,1.0,0.5108342361863488,0.4891657638136511
209,1120,Utah,103,-150,Minnesota,95.0,130.0,218.0,222.0,4.0,3.0,0.5798319327731092,0.42016806722689076
210,1120,Houston,95,105,Denver,105.0,-125.0,225.0,221.5,-2.0,-1.5,0.4675324675324675,0.5324675324675325
211,1120,Boston,104,240,LAClippers,107.0,-300.0,219.0,217.0,-6.0,-7.0,0.28169014084507044,0.7183098591549295
212,1121,Portland,129,750,Milwaukee,137.0,-1200.0,230.0,228.5,-12.0,-14.0,0.11304347826086955,0.8869565217391304
213,1121,NewOrleans,124,135,Phoenix,121.0,-155.0,233.0,234.0,-3.0,-3.0,0.4117884537747275,0.5882115462252725
214,1122,Atlanta,103,215,Detroit,128.0,-265.0,225.0,226.5,-5.5,-6.0,0.30423004792665137,0.6957699520733487
215,1122,Charlotte,118,200,Washington,125.0,-250.0,233.0,234.5,-5.0,-6.0,0.3181818181818181,0.6818181818181818
216,1122,Sacramento,97,115,Brooklyn,116.0,-135.0,218.0,214.0,-2.0,-2.0,0.447405997144217,0.552594002855783
217,1122,SanAntonio,104,240,Philadelphia,115.0,-300.0,224.5,221.0,-8.0,-7.0,0.28169014084507044,0.7183098591549295
218,1122,Miami,116,-190,Chicago,108.0,160.0,214.5,217.0,4.0,4.5,0.6301020408163266,0.3698979591836735
219,1122,LALakers,130,-200,OklahomaCity,127.0,170.0,211.0,209.5,4.5,4.5,0.6428571428571429,0.35714285714285715
220,1122,Cleveland,101,450,Dallas,143.0,-650.0,220.0,221.5,-10.0,-10.0,0.17341040462427745,0.8265895953757225
221,1122,Boston,92,175,Denver,96.0,-210.0,206.0,206.5,-4.5,-5.0,0.34929577464788736,0.6507042253521127
222,1122,GoldenState,109,1300,Utah,113.0,-3500.0,210.5,208.5,-16.0,-16.0,0.06844106463878326,0.9315589353612167
223,1122,Houston,119,175,LAClippers,122.0,-210.0,228.0,226.5,-5.0,-5.5,0.34929577464788736,0.6507042253521127
224,1123,Phoenix,100,170,Minnesota,98.0,-200.0,231.0,234.5,-4.5,-4.5,0.35714285714285715,0.6428571428571429
225,1123,Chicago,116,-130,Charlotte,115.0,110.0,216.0,219.5,2.0,2.0,0.5427435387673957,0.4572564612326044
226,1123,Orlando,106,225,Indiana,111.0,-275.0,204.5,201.5,-6.0,-6.5,0.29556650246305427,0.7044334975369458
227,1123,Miami,86,200,Philadelphia,113.0,-250.0,214.5,211.5,-4.0,-5.5,0.3181818181818181,0.6818181818181818
228,1123,SanAntonio,111,-155,NewYork,104.0,135.0,218.0,217.0,2.5,3.0,0.5882115462252725,0.4117884537747275
229,1123,Toronto,119,-330,Atlanta,116.0,260.0,223.5,223.5,6.5,7.5,0.7342398022249692,0.2657601977750309
230,1123,LALakers,109,-360,Memphis,108.0,280.0,221.0,225.5,8.0,8.0,0.7483588621444202,0.25164113785557984
231,1123,Portland,104,-275,Cleveland,110.0,225.0,222.5,226.0,5.0,6.5,0.7044334975369458,0.29556650246305427
232,1123,Detroit,90,750,Milwaukee,104.0,-1200.0,230.5,225.5,-11.5,-13.0,0.11304347826086955,0.8869565217391304
233,1123,NewOrleans,120,190,Utah,128.0,-240.0,222.5,226.0,-8.0,-5.5,0.3281853281853282,0.6718146718146719
234,1124,Dallas,137,190,Houston,123.0,-240.0,232.0,230.0,-5.0,-5.5,0.3281853281853282,0.6718146718146719
235,1124,Sacramento,113,115,Washington,106.0,-135.0,236.5,233.0,-2.0,-2.5,0.447405997144217,0.552594002855783
236,1124,Brooklyn,103,-135,NewYork,101.0,115.0,212.0,215.0,2.0,2.5,0.552594002855783,0.447405997144217
237,1124,Phoenix,104,500,Denver,116.0,-700.0,213.5,214.0,-9.0,-11.0,0.15999999999999998,0.84
238,1124,NewOrleans,109,750,LAClippers,134.0,-1200.0,234.0,233.0,-12.0,-13.0,0.11304347826086955,0.8869565217391304
239,1125,Orlando,88,160,Detroit,103.0,-190.0,207.5,207.5,-5.5,-4.5,0.3698979591836735,0.6301020408163266
240,1125,Memphis,114,375,Indiana,126.0,-500.0,217.5,217.0,-8.0,-9.5,0.20168067226890757,0.7983193277310925
241,1125,Brooklyn,108,100,Cleveland,106.0,-120.0,217.5,218.5,-0.0,-1.0,0.4782608695652174,0.5217391304347826
242,1125,Philadelphia,96,-125,Toronto,101.0,105.0,214.0,212.0,-1.0,1.5,0.5324675324675325,0.4675324675324675
243,1125,Sacramento,102,235,Boston,103.0,-290.0,209.0,205.5,-6.5,-6.0,0.28644876973925815,0.7135512302607419
244,1125,Charlotte,100,500,Miami,117.0,-700.0,215.0,212.5,-10.5,-10.5,0.15999999999999998,0.84
245,1125,Minnesota,125,-190,Atlanta,113.0,160.0,233.5,236.5,4.5,4.5,0.6301020408163266,0.3698979591836735
246,1125,Utah,118,325,Milwaukee,122.0,-425.0,224.5,226.5,-6.5,-8.5,0.22520107238605896,0.774798927613941
247,1125,Portland,117,-120,Chicago,94.0,100.0,227.5,225.5,1.0,1.0,0.5217391304347826,0.4782608695652174
248,1125,LALakers,114,-200,SanAntonio,104.0,170.0,223.0,222.5,4.5,4.5,0.6428571428571429,0.35714285714285715
249,1125,OklahomaCity,100,-330,GoldenState,97.0,260.0,215.0,213.0,6.5,7.5,0.7342398022249692,0.2657601977750309
250,1126,LAClippers,114,-125,Dallas,99.0,105.0,227.5,226.5,2.5,1.5,0.5324675324675325,0.4675324675324675
251,1126,Washington,104,450,Denver,117.0,-650.0,227.0,227.5,-10.0,-10.5,0.17341040462427745,0.8265895953757225
252,1127,Utah,102,-110,Indiana,121.0,-110.0,209.5,207.5,-1.0,-0.0,0.5,0.5
253,1127,Brooklyn,110,300,Boston,121.0,-400.0,217.5,214.0,-7.0,-8.5,0.23809523809523808,0.7619047619047619
254,1127,Sacramento,91,375,Philadelphia,97.0,-500.0,209.0,211.0,-9.5,-9.0,0.20168067226890757,0.7983193277310925
255,1127,Orlando,116,-110,Cleveland,104.0,-110.0,206.0,209.5,1.0,-0.0,0.5,0.5
256,1127,Detroit,101,-180,Charlotte,102.0,150.0,216.5,215.5,4.0,3.5,0.6164383561643836,0.3835616438356164
257,1127,NewYork,98,425,Toronto,126.0,-600.0,209.5,211.0,-10.5,-9.5,0.18181818181818185,0.8181818181818182
258,1127,Atlanta,102,900,Milwaukee,111.0,-1600.0,239.5,239.5,-14.5,-14.5,0.096045197740113,0.9039548022598869
259,1127,LAClippers,121,-275,Memphis,119.0,225.0,226.5,226.5,8.0,6.5,0.7044334975369458,0.29556650246305427
260,1127,Miami,108,250,Houston,117.0,-310.0,227.0,227.0,-6.0,-7.0,0.27424749163879597,0.725752508361204
261,1127,Minnesota,113,130,SanAntonio,101.0,-150.0,228.0,230.0,-1.5,-3.0,0.42016806722689076,0.5798319327731092
262,1127,Washington,140,235,Phoenix,132.0,-290.0,242.5,240.5,-8.0,-6.5,0.28644876973925815,0.7135512302607419
263,1127,LALakers,114,-330,NewOrleans,110.0,260.0,231.5,231.5,6.5,6.5,0.7342398022249692,0.2657601977750309
264,1127,OklahomaCity,119,125,Portland,136.0,-145.0,220.0,219.5,-3.0,-2.5,0.42888402625820565,0.5711159737417943
265,1127,Chicago,90,-130,GoldenState,104.0,110.0,216.5,215.0,3.0,2.0,0.5427435387673957,0.4572564612326044
266,1129,Boston,107,-180,Brooklyn,112.0,150.0,217.0,213.5,3.5,4.0,0.6164383561643836,0.3835616438356164
267,1129,Charlotte,110,260,Detroit,107.0,-330.0,213.0,213.0,-7.5,-8.0,0.2657601977750309,0.7342398022249692
268,1129,Toronto,90,-150,Orlando,83.0,130.0,205.5,209.0,3.0,3.0,0.5798319327731092,0.42016806722689076
269,1129,Philadelphia,101,-280,NewYork,95.0,230.0,206.5,209.0,8.0,6.5,0.7085889570552146,0.29141104294478526
270,1129,Milwaukee,119,-700,Cleveland,110.0,500.0,228.0,229.5,10.0,11.0,0.84,0.15999999999999998
271,1129,Atlanta,104,500,Indiana,105.0,-700.0,225.5,224.5,-10.5,-11.0,0.15999999999999998,0.84
272,1129,GoldenState,105,525,Miami,122.0,-750.0,211.0,209.0,-11.5,-11.5,0.15349887133182846,0.8465011286681716
273,1129,NewOrleans,104,165,OklahomaCity,109.0,-195.0,228.5,229.0,-3.5,-4.5,0.36341238065906994,0.6365876193409301
274,1129,Utah,103,-330,Memphis,94.0,260.0,219.0,223.0,7.5,7.5,0.7342398022249692,0.2657601977750309
275,1129,LAClippers,97,-220,SanAntonio,107.0,180.0,226.5,224.5,6.0,5.0,0.6581196581196581,0.3418803418803419
276,1129,Dallas,120,-135,Phoenix,113.0,115.0,232.0,230.5,1.0,2.0,0.552594002855783,0.447405997144217
277,1129,Chicago,103,240,Portland,107.0,-300.0,225.0,227.0,-7.0,-7.0,0.28169014084507044,0.7183098591549295
278,1129,Washington,103,525,LALakers,125.0,-750.0,234.0,235.5,-11.5,-11.5,0.15349887133182846,0.8465011286681716
279,1130,Denver,97,-185,Sacramento,100.0,155.0,205.5,205.5,4.0,4.0,0.6233894945490586,0.37661050545094155
280,1130,Indiana,116,210,Philadelphia,119.0,-260.0,205.0,207.5,-3.5,-6.0,0.30874785591766724,0.6912521440823327
