,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
505,"Mon, Mar 1, 2021",8:30p,Brooklyn Nets,124,San Antonio Spurs,113,Box Score,OT,0,
506,"Mon, Mar 1, 2021",9:00p,Cleveland Cavaliers,101,Houston Rockets,90,Box Score,,"3,046",
507,"Mon, Mar 1, 2021",10:30p,Charlotte Hornets,111,Portland Trail Blazers,123,Box Score,,0,
508,"Tue, Mar 2, 2021",7:00p,Memphis Grizzlies,125,Washington Wizards,111,Box Score,,0,
509,"Tue, Mar 2, 2021",7:30p,Los Angeles Clippers,112,Boston Celtics,117,Box Score,,0,
510,"Tue, Mar 2, 2021",7:30p,Atlanta Hawks,94,Miami Heat,80,Box Score,,0,
511,"Tue, Mar 2, 2021",8:30p,New York Knicks,93,San Antonio Spurs,119,Box Score,,0,
512,"Tue, Mar 2, 2021",9:00p,Denver Nuggets,128,Milwaukee Bucks,97,Box Score,,"1,800",
513,"Tue, Mar 2, 2021",10:00p,Phoenix Suns,114,Los Angeles Lakers,104,Box Score,,0,
514,"Wed, Mar 3, 2021",7:00p,Indiana Pacers,114,Cleveland Cavaliers,111,Box Score,,"2,720",
515,"Wed, Mar 3, 2021",7:00p,Utah Jazz,123,Philadelphia 76ers,131,Box Score,OT,0,
516,"Wed, Mar 3, 2021",7:00p,Detroit Pistons,129,Toronto Raptors,105,Box Score,,0,
517,"Wed, Mar 3, 2021",7:30p,Brooklyn Nets,132,Houston Rockets,114,Box Score,,"3,615",
518,"Wed, Mar 3, 2021",8:00p,Charlotte Hornets,135,Minnesota Timberwolves,102,Box Score,,0,
519,"Wed, Mar 3, 2021",8:00p,Chicago Bulls,128,New Orleans Pelicans,124,Box Score,,"2,700",
520,"Wed, Mar 3, 2021",8:00p,Atlanta Hawks,115,Orlando Magic,112,Box Score,,"3,969",
521,"Wed, Mar 3, 2021",8:30p,Oklahoma City Thunder,78,Dallas Mavericks,87,Box Score,,"3,508",
522,"Wed, Mar 3, 2021",10:00p,Golden State Warriors,106,Portland Trail Blazers,108,Box Score,,0,
523,"Wed, Mar 3, 2021",10:00p,Los Angeles Lakers,120,Sacramento Kings,123,Box Score,,0,
524,"Thu, Mar 4, 2021",7:00p,Toronto Raptors,125,Boston Celtics,132,Box Score,,0,
525,"Thu, Mar 4, 2021",7:00p,Los Angeles Clippers,117,Washington Wizards,119,Box Score,,0,
526,"Thu, Mar 4, 2021",7:30p,Detroit Pistons,104,New York Knicks,114,Box Score,,"1,981",
527,"Thu, Mar 4, 2021",8:00p,Denver Nuggets,113,Indiana Pacers,103,Box Score,,0,
528,"Thu, Mar 4, 2021",8:00p,Milwaukee Bucks,112,Memphis Grizzlies,111,Box Score,,"1,961",
529,"Thu, Mar 4, 2021",8:30p,Miami Heat,103,New Orleans Pelicans,93,Box Score,,"2,700",
530,"Thu, Mar 4, 2021",9:00p,Oklahoma City Thunder,107,San Antonio Spurs,102,Box Score,,"1,000",
531,"Thu, Mar 4, 2021",10:00p,Golden State Warriors,98,Phoenix Suns,120,Box Score,,"3,233",
532,"Thu, Mar 4, 2021",10:00p,Sacramento Kings,119,Portland Trail Blazers,123,Box Score,,0,
533,"Wed, Mar 10, 2021",8:00p,Washington Wizards,112,Memphis Grizzlies,127,Box Score,,"1,912",
534,"Wed, Mar 10, 2021",8:30p,San Antonio Spurs,104,Dallas Mavericks,115,Box Score,,"3,813",
535,"Thu, Mar 11, 2021",7:00p,Detroit Pistons,102,Charlotte Hornets,105,Box Score,,0,
536,"Thu, Mar 11, 2021",7:30p,Boston Celtics,109,Brooklyn Nets,121,Box Score,,"1,374",
537,"Thu, Mar 11, 2021",7:30p,Atlanta Hawks,121,Toronto Raptors,120,Box Score,,0,
538,"Thu, Mar 11, 2021",8:00p,Philadelphia 76ers,127,Chicago Bulls,105,Box Score,,0,
539,"Thu, Mar 11, 2021",8:00p,Orlando Magic,103,Miami Heat,111,Box Score,,0,
540,"Thu, Mar 11, 2021",8:00p,New York Knicks,101,Milwaukee Bucks,134,Box Score,,"1,800",
541,"Thu, Mar 11, 2021",8:00p,Minnesota Timberwolves,135,New Orleans Pelicans,105,Box Score,,"3,700",
542,"Thu, Mar 11, 2021",9:00p,Dallas Mavericks,108,Oklahoma City Thunder,116,Box Score,,0,
543,"Thu, Mar 11, 2021",10:00p,Golden State Warriors,104,Los Angeles Clippers,130,Box Score,,0,
544,"Thu, Mar 11, 2021",10:00p,Phoenix Suns,127,Portland Trail Blazers,121,Box Score,,0,
545,"Thu, Mar 11, 2021",10:00p,Houston Rockets,105,Sacramento Kings,125,Box Score,,0,
546,"Fri, Mar 12, 2021",8:00p,Denver Nuggets,103,Memphis Grizzlies,102,Box Score,,"2,160",
547,"Fri, Mar 12, 2021",8:00p,Cleveland Cavaliers,82,New Orleans Pelicans,116,Box Score,,"3,700",
548,"Fri, Mar 12, 2021",8:00p,Philadelphia 76ers,127,Washington Wizards,101,Box Score,,0,
549,"Fri, Mar 12, 2021",9:00p,Miami Heat,101,Chicago Bulls,90,Box Score,,0,
550,"Fri, Mar 12, 2021",9:00p,Orlando Magic,77,San Antonio Spurs,104,Box Score,,"3,241",
551,"Fri, Mar 12, 2021",10:00p,Houston Rockets,99,Utah Jazz,114,Box Score,,"5,546",
552,"Fri, Mar 12, 2021",10:30p,Indiana Pacers,100,Los Angeles Lakers,105,Box Score,,0,
553,"Sat, Mar 13, 2021",2:00p,New York Knicks,119,Oklahoma City Thunder,97,Box Score,,0,
554,"Sat, Mar 13, 2021",7:00p,Detroit Pistons,95,Brooklyn Nets,100,Box Score,,"1,364",
555,"Sat, Mar 13, 2021",7:00p,Toronto Raptors,104,Charlotte Hornets,114,Box Score,,"2,861",
556,"Sat, Mar 13, 2021",7:00p,Milwaukee Bucks,125,Washington Wizards,119,Box Score,,0,
557,"Sat, Mar 13, 2021",7:30p,Sacramento Kings,106,Atlanta Hawks,121,Box Score,,"2,347",
558,"Sat, Mar 13, 2021",8:00p,Portland Trail Blazers,125,Minnesota Timberwolves,121,Box Score,,0,
559,"Sat, Mar 13, 2021",10:00p,Dallas Mavericks,116,Denver Nuggets,103,Box Score,,0,
560,"Sat, Mar 13, 2021",10:00p,Indiana Pacers,122,Phoenix Suns,111,Box Score,,"3,166",
561,"Sun, Mar 14, 2021",2:00p,Memphis Grizzlies,122,Oklahoma City Thunder,128,Box Score,,0,
562,"Sun, Mar 14, 2021",4:00p,Utah Jazz,119,Golden State Warriors,131,Box Score,,0,
563,"Sun, Mar 14, 2021",6:30p,San Antonio Spurs,99,Philadelphia 76ers,134,Box Score,,"3,071",
564,"Sun, Mar 14, 2021",7:00p,Miami Heat,102,Orlando Magic,97,Box Score,,"3,264",
565,"Sun, Mar 14, 2021",7:30p,Cleveland Cavaliers,82,Atlanta Hawks,100,Box Score,,"2,322",
566,"Sun, Mar 14, 2021",8:00p,Boston Celtics,134,Houston Rockets,107,Box Score,,"3,264",
567,"Sun, Mar 14, 2021",8:00p,Portland Trail Blazers,112,Minnesota Timberwolves,114,Box Score,,0,
568,"Sun, Mar 14, 2021",9:00p,Toronto Raptors,95,Chicago Bulls,118,Box Score,,0,
569,"Sun, Mar 14, 2021",9:00p,Los Angeles Clippers,115,New Orleans Pelicans,135,Box Score,,"3,700",
570,"Mon, Mar 15, 2021",7:00p,Sacramento Kings,116,Charlotte Hornets,122,Box Score,,"2,861",
571,"Mon, Mar 15, 2021",7:00p,Milwaukee Bucks,133,Washington Wizards,122,Box Score,,0,
572,"Mon, Mar 15, 2021",8:00p,New York Knicks,112,Brooklyn Nets,117,Box Score,,"1,637",
573,"Mon, Mar 15, 2021",8:00p,San Antonio Spurs,109,Detroit Pistons,99,Box Score,,0,
574,"Mon, Mar 15, 2021",9:00p,Los Angeles Clippers,109,Dallas Mavericks,99,Box Score,,"3,945",
575,"Mon, Mar 15, 2021",10:00p,Indiana Pacers,106,Denver Nuggets,121,Box Score,,0,
576,"Mon, Mar 15, 2021",10:00p,Memphis Grizzlies,99,Phoenix Suns,122,Box Score,,"3,188",
577,"Mon, Mar 15, 2021",10:30p,Los Angeles Lakers,128,Golden State Warriors,97,Box Score,,0,
578,"Tue, Mar 16, 2021",7:30p,Utah Jazz,117,Boston Celtics,109,Box Score,,0,
579,"Tue, Mar 16, 2021",8:00p,Oklahoma City Thunder,102,Chicago Bulls,123,Box Score,,0,
580,"Tue, Mar 16, 2021",8:00p,Atlanta Hawks,119,Houston Rockets,107,Box Score,,"3,069",
581,"Tue, Mar 16, 2021",8:00p,Cleveland Cavaliers,98,Miami Heat,113,Box Score,,0,
582,"Tue, Mar 16, 2021",8:00p,New York Knicks,96,Philadelphia 76ers,99,Box Score,,"3,071",
583,"Tue, Mar 16, 2021",10:00p,New Orleans Pelicans,124,Portland Trail Blazers,125,Box Score,,0,
584,"Tue, Mar 16, 2021",10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,137,Box Score,,0,
585,"Wed, Mar 17, 2021",7:00p,Toronto Raptors,112,Detroit Pistons,116,Box Score,,750,
586,"Wed, Mar 17, 2021",7:00p,Brooklyn Nets,124,Indiana Pacers,115,Box Score,,0,
587,"Wed, Mar 17, 2021",7:00p,Milwaukee Bucks,109,Philadelphia 76ers,105,Box Score,OT,"3,071",
588,"Wed, Mar 17, 2021",7:00p,Sacramento Kings,121,Washington Wizards,119,Box Score,,0,
589,"Wed, Mar 17, 2021",8:00p,San Antonio Spurs,106,Chicago Bulls,99,Box Score,,0,
590,"Wed, Mar 17, 2021",8:00p,Boston Celtics,110,Cleveland Cavaliers,117,Box Score,,"4,100",
591,"Wed, Mar 17, 2021",8:00p,Golden State Warriors,108,Houston Rockets,94,Box Score,,"3,259",
592,"Wed, Mar 17, 2021",9:00p,Charlotte Hornets,104,Denver Nuggets,129,Box Score,,0,
593,"Wed, Mar 17, 2021",9:00p,Miami Heat,85,Memphis Grizzlies,89,Box Score,,"2,217",
594,"Wed, Mar 17, 2021",9:30p,Los Angeles Clippers,89,Dallas Mavericks,105,Box Score,,"3,975",
595,"Thu, Mar 18, 2021",7:00p,Utah Jazz,122,Washington Wizards,131,Box Score,,0,
596,"Thu, Mar 18, 2021",7:30p,Oklahoma City Thunder,93,Atlanta Hawks,116,Box Score,,"2,621",
597,"Thu, Mar 18, 2021",7:30p,Orlando Magic,93,New York Knicks,94,Box Score,,"1,531",
598,"Thu, Mar 18, 2021",10:00p,Minnesota Timberwolves,123,Phoenix Suns,119,Box Score,,"3,172",
599,"Thu, Mar 18, 2021",10:00p,New Orleans Pelicans,93,Portland Trail Blazers,101,Box Score,,0,
600,"Thu, Mar 18, 2021",10:30p,Charlotte Hornets,105,Los Angeles Lakers,116,Box Score,,0,
601,"Fri, Mar 19, 2021",7:30p,Sacramento Kings,107,Boston Celtics,96,Box Score,,0,
602,"Fri, Mar 19, 2021",7:30p,San Antonio Spurs,116,Cleveland Cavaliers,110,Box Score,,0,
603,"Fri, Mar 19, 2021",8:00p,Detroit Pistons,113,Houston Rockets,100,Box Score,,"3,061",
604,"Fri, Mar 19, 2021",8:00p,Golden State Warriors,116,Memphis Grizzlies,103,Box Score,,"2,716",
605,"Fri, Mar 19, 2021",8:00p,Indiana Pacers,137,Miami Heat,110,Box Score,,0,
606,"Fri, Mar 19, 2021",8:00p,Brooklyn Nets,113,Orlando Magic,121,Box Score,,"3,665",
607,"Fri, Mar 19, 2021",8:00p,Utah Jazz,115,Toronto Raptors,112,Box Score,,0,
608,"Fri, Mar 19, 2021",9:00p,Chicago Bulls,127,Denver Nuggets,131,Box Score,OT,0,
609,"Fri, Mar 19, 2021",10:00p,Minnesota Timberwolves,101,Phoenix Suns,113,Box Score,,"3,124",
610,"Fri, Mar 19, 2021",10:00p,Dallas Mavericks,119,Portland Trail Blazers,125,Box Score,,0,
611,"Sat, Mar 20, 2021",3:30p,Atlanta Hawks,99,Los Angeles Lakers,94,Box Score,,0,
612,"Sat, Mar 20, 2021",8:00p,Golden State Warriors,103,Memphis Grizzlies,111,Box Score,,0,
613,"Sat, Mar 20, 2021",8:00p,Sacramento Kings,105,Philadelphia 76ers,129,Box Score,,"3,071",
614,"Sat, Mar 20, 2021",9:00p,San Antonio Spurs,113,Milwaukee Bucks,120,Box Score,,"3,280",
615,"Sat, Mar 20, 2021",10:00p,Charlotte Hornets,98,Los Angeles Clippers,125,Box Score,,0,
616,"Sun, Mar 21, 2021",1:00p,Indiana Pacers,109,Miami Heat,106,Box Score,OT,0,
617,"Sun, Mar 21, 2021",2:00p,Oklahoma City Thunder,114,Houston Rockets,112,Box Score,,"3,297",
618,"Sun, Mar 21, 2021",3:00p,New Orleans Pelicans,113,Denver Nuggets,108,Box Score,,0,
619,"Sun, Mar 21, 2021",3:30p,Orlando Magic,96,Boston Celtics,112,Box Score,,0,
620,"Sun, Mar 21, 2021",7:00p,Washington Wizards,106,Brooklyn Nets,113,Box Score,,"1,773",
621,"Sun, Mar 21, 2021",7:00p,Toronto Raptors,105,Cleveland Cavaliers,116,Box Score,,0,
622,"Sun, Mar 21, 2021",7:00p,Chicago Bulls,100,Detroit Pistons,86,Box Score,,750,
623,"Sun, Mar 21, 2021",8:00p,Philadelphia 76ers,101,New York Knicks,100,Box Score,OT,"1,981",
624,"Sun, Mar 21, 2021",10:00p,Los Angeles Lakers,94,Phoenix Suns,111,Box Score,,"3,190",
625,"Sun, Mar 21, 2021",10:00p,Dallas Mavericks,132,Portland Trail Blazers,92,Box Score,,0,
626,"Mon, Mar 22, 2021",7:30p,Sacramento Kings,119,Cleveland Cavaliers,105,Box Score,,"4,100",
627,"Mon, Mar 22, 2021",8:00p,Oklahoma City Thunder,112,Minnesota Timberwolves,103,Box Score,,0,
628,"Mon, Mar 22, 2021",8:30p,Charlotte Hornets,100,San Antonio Spurs,97,Box Score,,"3,222",
629,"Mon, Mar 22, 2021",9:00p,Utah Jazz,120,Chicago Bulls,95,Box Score,,0,
630,"Mon, Mar 22, 2021",9:00p,Toronto Raptors,99,Houston Rockets,117,Box Score,,"2,965",
631,"Mon, Mar 22, 2021",9:00p,Boston Celtics,126,Memphis Grizzlies,132,Box Score,OT,"2,319",
632,"Mon, Mar 22, 2021",9:00p,Indiana Pacers,113,Milwaukee Bucks,140,Box Score,,"3,280",
633,"Mon, Mar 22, 2021",10:00p,Atlanta Hawks,110,Los Angeles Clippers,119,Box Score,,0,
634,"Tue, Mar 23, 2021",7:00p,Denver Nuggets,110,Orlando Magic,99,Box Score,,"3,485",
635,"Tue, Mar 23, 2021",7:30p,Los Angeles Lakers,111,New Orleans Pelicans,128,Box Score,,"3,700",
636,"Tue, Mar 23, 2021",7:30p,Washington Wizards,113,New York Knicks,131,Box Score,,"1,589",
637,"Tue, Mar 23, 2021",8:00p,Phoenix Suns,110,Miami Heat,100,Box Score,,0,
638,"Tue, Mar 23, 2021",10:00p,Philadelphia 76ers,108,Golden State Warriors,98,Box Score,,0,
639,"Tue, Mar 23, 2021",10:00p,Brooklyn Nets,116,Portland Trail Blazers,112,Box Score,,,
640,"Wed, Mar 24, 2021",7:00p,Detroit Pistons,111,Indiana Pacers,116,Box Score,,0,
641,"Wed, Mar 24, 2021",7:30p,Boston Celtics,119,Milwaukee Bucks,121,Box Score,,"3,280",
642,"Wed, Mar 24, 2021",7:30p,Denver Nuggets,111,Toronto Raptors,135,Box Score,,"1,578",
643,"Wed, Mar 24, 2021",8:00p,Cleveland Cavaliers,103,Chicago Bulls,94,Box Score,,0,
644,"Wed, Mar 24, 2021",8:00p,Charlotte Hornets,122,Houston Rockets,97,Box Score,,"3,163",
645,"Wed, Mar 24, 2021",8:00p,Dallas Mavericks,128,Minnesota Timberwolves,108,Box Score,,0,
646,"Wed, Mar 24, 2021",8:00p,Memphis Grizzlies,116,Oklahoma City Thunder,107,Box Score,,0,
647,"Wed, Mar 24, 2021",8:00p,Phoenix Suns,111,Orlando Magic,112,Box Score,,"3,891",
648,"Wed, Mar 24, 2021",8:30p,Los Angeles Clippers,134,San Antonio Spurs,101,Box Score,,"3,224",
649,"Wed, Mar 24, 2021",10:00p,Atlanta Hawks,108,Sacramento Kings,110,Box Score,,0,
650,"Wed, Mar 24, 2021",10:00p,Brooklyn Nets,88,Utah Jazz,118,Box Score,,"5,546",
651,"Thu, Mar 25, 2021",7:30p,Portland Trail Blazers,125,Miami Heat,122,Box Score,,0,
652,"Thu, Mar 25, 2021",7:30p,Washington Wizards,102,New York Knicks,106,Box Score,,"1,817",
653,"Thu, Mar 25, 2021",8:30p,Los Angeles Clippers,98,San Antonio Spurs,85,Box Score,,"3,225",
654,"Thu, Mar 25, 2021",10:00p,Philadelphia 76ers,109,Los Angeles Lakers,101,Box Score,,0,
655,"Thu, Mar 25, 2021",10:00p,Golden State Warriors,119,Sacramento Kings,141,Box Score,,0,
656,"Fri, Mar 26, 2021",7:00p,Brooklyn Nets,113,Detroit Pistons,111,Box Score,,750,
657,"Fri, Mar 26, 2021",7:30p,Boston Celtics,122,Milwaukee Bucks,114,Box Score,,"3,280",
658,"Fri, Mar 26, 2021",7:30p,Phoenix Suns,104,Toronto Raptors,100,Box Score,,0,
659,"Fri, Mar 26, 2021",8:00p,Miami Heat,105,Charlotte Hornets,110,Box Score,,"4,215",
660,"Fri, Mar 26, 2021",8:00p,Houston Rockets,101,Minnesota Timberwolves,107,Box Score,,0,
661,"Fri, Mar 26, 2021",8:00p,Denver Nuggets,113,New Orleans Pelicans,108,Box Score,,"3,700",
662,"Fri, Mar 26, 2021",8:00p,Portland Trail Blazers,112,Orlando Magic,105,Box Score,,"3,827",
663,"Fri, Mar 26, 2021",8:30p,Indiana Pacers,109,Dallas Mavericks,94,Box Score,,"4,132",
664,"Fri, Mar 26, 2021",9:00p,Memphis Grizzlies,114,Utah Jazz,117,Box Score,,"5,546",
665,"Fri, Mar 26, 2021",10:00p,Atlanta Hawks,124,Golden State Warriors,108,Box Score,,0,
666,"Fri, Mar 26, 2021",10:30p,Cleveland Cavaliers,86,Los Angeles Lakers,100,Box Score,,0,
667,"Sat, Mar 27, 2021",8:00p,New York Knicks,102,Milwaukee Bucks,96,Box Score,,"3,280",
668,"Sat, Mar 27, 2021",8:00p,Houston Rockets,129,Minnesota Timberwolves,107,Box Score,,0,
669,"Sat, Mar 27, 2021",8:00p,Detroit Pistons,92,Washington Wizards,106,Box Score,,0,
670,"Sat, Mar 27, 2021",8:30p,Chicago Bulls,104,San Antonio Spurs,120,Box Score,,"3,334",
671,"Sat, Mar 27, 2021",9:00p,Dallas Mavericks,103,New Orleans Pelicans,112,Box Score,,"3,700",
672,"Sat, Mar 27, 2021",9:00p,Boston Celtics,111,Oklahoma City Thunder,94,Box Score,,0,
673,"Sat, Mar 27, 2021",9:00p,Memphis Grizzlies,110,Utah Jazz,126,Box Score,,"5,546",
674,"Sat, Mar 27, 2021",10:00p,Philadelphia 76ers,112,Los Angeles Clippers,122,Box Score,,0,
675,"Sat, Mar 27, 2021",10:00p,Cleveland Cavaliers,98,Sacramento Kings,100,Box Score,,0,
676,"Sun, Mar 28, 2021",1:00p,Phoenix Suns,101,Charlotte Hornets,97,Box Score,OT,"3,850",
677,"Sun, Mar 28, 2021",7:00p,Portland Trail Blazers,122,Toronto Raptors,117,Box Score,,"2,021",
678,"Sun, Mar 28, 2021",9:00p,Atlanta Hawks,102,Denver Nuggets,126,Box Score,,0,
679,"Sun, Mar 28, 2021",10:00p,Orlando Magic,93,Los Angeles Lakers,96,Box Score,,0,
680,"Mon, Mar 29, 2021",7:00p,Indiana Pacers,124,Washington Wizards,132,Box Score,,0,
681,"Mon, Mar 29, 2021",7:30p,New Orleans Pelicans,115,Boston Celtics,109,Box Score,,"2,298",
682,"Mon, Mar 29, 2021",7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112,Box Score,,"1,732",
683,"Mon, Mar 29, 2021",7:30p,Miami Heat,98,New York Knicks,88,Box Score,,"1,981",
684,"Mon, Mar 29, 2021",8:00p,Toronto Raptors,104,Detroit Pistons,118,Box Score,,750,
685,"Mon, Mar 29, 2021",8:00p,Memphis Grizzlies,120,Houston Rockets,110,Box Score,,"3,319",
686,"Mon, Mar 29, 2021",8:00p,Dallas Mavericks,127,Oklahoma City Thunder,106,Box Score,,0,
687,"Mon, Mar 29, 2021",8:30p,Sacramento Kings,132,San Antonio Spurs,115,Box Score,,"2,876",
688,"Mon, Mar 29, 2021",9:00p,Cleveland Cavaliers,75,Utah Jazz,114,Box Score,,"5,546",
689,"Mon, Mar 29, 2021",10:00p,Chicago Bulls,102,Golden State Warriors,116,Box Score,,0,
690,"Mon, Mar 29, 2021",10:00p,Milwaukee Bucks,105,Los Angeles Clippers,129,Box Score,,0,
691,"Tue, Mar 30, 2021",7:00p,Charlotte Hornets,114,Washington Wizards,104,Box Score,,0,
692,"Tue, Mar 30, 2021",9:00p,Philadelphia 76ers,95,Denver Nuggets,104,Box Score,,"3,574",
693,"Tue, Mar 30, 2021",10:00p,Orlando Magic,103,Los Angeles Clippers,96,Box Score,,0,
694,"Tue, Mar 30, 2021",10:00p,Atlanta Hawks,110,Phoenix Suns,117,Box Score,,"3,173",
695,"Wed, Mar 31, 2021",7:00p,Portland Trail Blazers,124,Detroit Pistons,101,Box Score,,750,
696,"Wed, Mar 31, 2021",7:00p,Miami Heat,92,Indiana Pacers,87,Box Score,,0,
697,"Wed, Mar 31, 2021",7:30p,Dallas Mavericks,113,Boston Celtics,108,Box Score,,"2,298",
698,"Wed, Mar 31, 2021",7:30p,Houston Rockets,108,Brooklyn Nets,120,Box Score,,"1,773",
699,"Wed, Mar 31, 2021",8:00p,Utah Jazz,111,Memphis Grizzlies,107,Box Score,,"2,314",
700,"Wed, Mar 31, 2021",8:00p,New York Knicks,101,Minnesota Timberwolves,102,Box Score,,0,
701,"Wed, Mar 31, 2021",8:00p,Toronto Raptors,103,Oklahoma City Thunder,113,Box Score,,0,
702,"Wed, Mar 31, 2021",8:30p,Sacramento Kings,106,San Antonio Spurs,120,Box Score,,"2,802",
703,"Wed, Mar 31, 2021",10:00p,Milwaukee Bucks,112,Los Angeles Lakers,97,Box Score,,0,
704,"Wed, Mar 31, 2021",10:00p,Chicago Bulls,116,Phoenix Suns,121,Box Score,,"3,459",
705,"Thu, Apr 1, 2021",7:00p,Philadelphia 76ers,114,Cleveland Cavaliers,94,Box Score,,"4,100",
706,"Thu, Apr 1, 2021",7:00p,Washington Wizards,91,Detroit Pistons,120,Box Score,,750,
707,"Thu, Apr 1, 2021",7:30p,Charlotte Hornets,89,Brooklyn Nets,111,Box Score,,"1,773",
708,"Thu, Apr 1, 2021",8:00p,Golden State Warriors,109,Miami Heat,116,Box Score,,0,
709,"Thu, Apr 1, 2021",8:00p,Orlando Magic,115,New Orleans Pelicans,110,Box Score,OT,"3,700",
710,"Thu, Apr 1, 2021",8:30p,Atlanta Hawks,134,San Antonio Spurs,129,Box Score,2OT,"2,949",
711,"Thu, Apr 1, 2021",10:00p,Denver Nuggets,101,Los Angeles Clippers,94,Box Score,,0,
712,"Fri, Apr 2, 2021",7:00p,Golden State Warriors,77,Toronto Raptors,130,Box Score,,"3,085",
713,"Fri, Apr 2, 2021",7:30p,Houston Rockets,102,Boston Celtics,118,Box Score,,0,
714,"Fri, Apr 2, 2021",7:30p,Dallas Mavericks,99,New York Knicks,86,Box Score,,"1,981",
715,"Fri, Apr 2, 2021",8:00p,Charlotte Hornets,114,Indiana Pacers,97,Box Score,,0,
716,"Fri, Apr 2, 2021",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,120,Box Score,,"2,987",
717,"Fri, Apr 2, 2021",9:00p,Atlanta Hawks,126,New Orleans Pelicans,103,Box Score,,"3,700",
718,"Fri, Apr 2, 2021",9:00p,Chicago Bulls,106,Utah Jazz,113,Box Score,,"5,546",
719,"Fri, Apr 2, 2021",10:00p,Oklahoma City Thunder,103,Phoenix Suns,140,Box Score,,"3,422",
720,"Fri, Apr 2, 2021",10:00p,Milwaukee Bucks,127,Portland Trail Blazers,109,Box Score,,0,
721,"Fri, Apr 2, 2021",10:00p,Los Angeles Lakers,115,Sacramento Kings,94,Box Score,,0,
722,"Sat, Apr 3, 2021",7:00p,Dallas Mavericks,109,Washington Wizards,87,Box Score,,0,
723,"Sat, Apr 3, 2021",8:00p,New York Knicks,125,Detroit Pistons,81,Box Score,,750,
724,"Sat, Apr 3, 2021",8:00p,Cleveland Cavaliers,101,Miami Heat,115,Box Score,,0,
725,"Sat, Apr 3, 2021",8:00p,Minnesota Timberwolves,113,Philadelphia 76ers,122,Box Score,,"3,071",
726,"Sat, Apr 3, 2021",9:00p,Indiana Pacers,139,San Antonio Spurs,133,Box Score,OT,"3,276",
727,"Sat, Apr 3, 2021",9:00p,Orlando Magic,91,Utah Jazz,137,Box Score,,"5,546",
728,"Sat, Apr 3, 2021",10:00p,Oklahoma City Thunder,85,Portland Trail Blazers,133,Box Score,,0,
729,"Sat, Apr 3, 2021",10:00p,Milwaukee Bucks,129,Sacramento Kings,128,Box Score,,0,
730,"Sun, Apr 4, 2021",2:00p,Brooklyn Nets,107,Chicago Bulls,115,Box Score,,0,
731,"Sun, Apr 4, 2021",3:30p,Los Angeles Lakers,86,Los Angeles Clippers,104,Box Score,,0,
732,"Sun, Apr 4, 2021",6:00p,Charlotte Hornets,86,Boston Celtics,116,Box Score,,0,
733,"Sun, Apr 4, 2021",7:00p,Memphis Grizzlies,116,Philadelphia 76ers,100,Box Score,,"4,094",
734,"Sun, Apr 4, 2021",7:30p,Golden State Warriors,111,Atlanta Hawks,117,Box Score,,"2,937",
735,"Sun, Apr 4, 2021",8:00p,New Orleans Pelicans,122,Houston Rockets,115,Box Score,,"3,268",
736,"Sun, Apr 4, 2021",10:00p,Orlando Magic,109,Denver Nuggets,119,Box Score,,"3,927",
737,"Mon, Apr 5, 2021",7:00p,New York Knicks,112,Brooklyn Nets,114,Box Score,,"1,773",
738,"Mon, Apr 5, 2021",7:00p,Utah Jazz,103,Dallas Mavericks,111,Box Score,,"4,261",
739,"Mon, Apr 5, 2021",7:00p,Sacramento Kings,106,Minnesota Timberwolves,116,Box Score,,"1,436",
740,"Mon, Apr 5, 2021",7:00p,Detroit Pistons,132,Oklahoma City Thunder,108,Box Score,,0,
741,"Mon, Apr 5, 2021",7:00p,Cleveland Cavaliers,125,San Antonio Spurs,101,Box Score,,"2,482",
742,"Mon, Apr 5, 2021",7:00p,Washington Wizards,101,Toronto Raptors,103,Box Score,,"1,620",
743,"Mon, Apr 5, 2021",8:00p,Phoenix Suns,133,Houston Rockets,130,Box Score,,"3,093",
744,"Tue, Apr 6, 2021",7:00p,Chicago Bulls,113,Indiana Pacers,97,Box Score,,0,
745,"Tue, Apr 6, 2021",7:30p,New Orleans Pelicans,107,Atlanta Hawks,123,Box Score,,"2,816",
746,"Tue, Apr 6, 2021",7:30p,Philadelphia 76ers,106,Boston Celtics,96,Box Score,,"2,298",
747,"Tue, Apr 6, 2021",7:30p,Los Angeles Lakers,110,Toronto Raptors,101,Box Score,,0,
748,"Tue, Apr 6, 2021",8:00p,Memphis Grizzlies,124,Miami Heat,112,Box Score,,0,
749,"Tue, Apr 6, 2021",9:00p,Detroit Pistons,119,Denver Nuggets,134,Box Score,,"3,556",
750,"Tue, Apr 6, 2021",10:00p,Milwaukee Bucks,121,Golden State Warriors,122,Box Score,,0,
751,"Tue, Apr 6, 2021",10:00p,Portland Trail Blazers,116,Los Angeles Clippers,133,Box Score,,0,
752,"Wed, Apr 7, 2021",7:00p,Minnesota Timberwolves,137,Indiana Pacers,141,Box Score,,0,
753,"Wed, Apr 7, 2021",7:00p,Washington Wizards,131,Orlando Magic,116,Box Score,,"3,991",
