,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
484,"Sat, Dec 23, 2017",7:30p,Chicago Bulls,92,Boston Celtics,117,Box Score,,"18,624",
485,"Sat, Dec 23, 2017",8:00p,Los Angeles Clippers,112,Memphis Grizzlies,115,Box Score,,"16,844",
486,"Sat, Dec 23, 2017",8:00p,New Orleans Pelicans,109,Miami Heat,94,Box Score,,"19,600",
487,"Sat, Dec 23, 2017",8:00p,Oklahoma City Thunder,103,Utah Jazz,89,Box Score,,"18,306",
488,"Sat, Dec 23, 2017",8:30p,Denver Nuggets,96,Golden State Warriors,81,Box Score,,"19,596",
489,"Sat, Dec 23, 2017",9:00p,Minnesota Timberwolves,115,Phoenix Suns,106,Box Score,,"16,482",
490,"Sat, Dec 23, 2017",9:30p,Portland Trail Blazers,95,Los Angeles Lakers,92,Box Score,,"18,997",
491,"Sat, Dec 23, 2017",10:00p,San Antonio Spurs,108,Sacramento Kings,99,Box Score,,"17,583",
492,"Mon, Dec 25, 2017",12:00p,Philadelphia 76ers,105,New York Knicks,98,Box Score,,"19,812",
493,"Mon, Dec 25, 2017",3:00p,Cleveland Cavaliers,92,Golden State Warriors,99,Box Score,,"19,596",
494,"Mon, Dec 25, 2017",5:30p,Washington Wizards,111,Boston Celtics,103,Box Score,,"18,624",
495,"Mon, Dec 25, 2017",8:00p,Houston Rockets,107,Oklahoma City Thunder,112,Box Score,,"18,203",
496,"Mon, Dec 25, 2017",10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,104,Box Score,,"18,997",
497,"Tue, Dec 26, 2017",7:00p,Toronto Raptors,93,Dallas Mavericks,98,Box Score,,"20,005",
498,"Tue, Dec 26, 2017",7:00p,Indiana Pacers,83,Detroit Pistons,107,Box Score,,"20,491",
499,"Tue, Dec 26, 2017",7:30p,Orlando Magic,89,Miami Heat,107,Box Score,,"19,600",
500,"Tue, Dec 26, 2017",8:00p,Chicago Bulls,115,Milwaukee Bucks,106,Box Score,,"18,717",
501,"Tue, Dec 26, 2017",8:30p,Brooklyn Nets,97,San Antonio Spurs,109,Box Score,,"18,492",
502,"Tue, Dec 26, 2017",9:00p,Utah Jazz,83,Denver Nuggets,107,Box Score,,"17,104",
503,"Tue, Dec 26, 2017",9:00p,Memphis Grizzlies,97,Phoenix Suns,99,Box Score,,"17,105",
504,"Tue, Dec 26, 2017",10:30p,Sacramento Kings,95,Los Angeles Clippers,122,Box Score,,"16,393",
505,"Wed, Dec 27, 2017",7:00p,Boston Celtics,102,Charlotte Hornets,91,Box Score,,"19,611",
506,"Wed, Dec 27, 2017",7:00p,Dallas Mavericks,98,Indiana Pacers,94,Box Score,,"17,923",
507,"Wed, Dec 27, 2017",7:30p,Washington Wizards,99,Atlanta Hawks,113,Box Score,,"15,763",
508,"Wed, Dec 27, 2017",8:00p,New York Knicks,87,Chicago Bulls,92,Box Score,,"21,883",
509,"Wed, Dec 27, 2017",8:00p,Denver Nuggets,125,Minnesota Timberwolves,128,Box Score,OT,"18,978",
510,"Wed, Dec 27, 2017",8:00p,Brooklyn Nets,113,New Orleans Pelicans,128,Box Score,,"16,707",
511,"Wed, Dec 27, 2017",8:00p,Toronto Raptors,107,Oklahoma City Thunder,124,Box Score,,"18,203",
512,"Wed, Dec 27, 2017",10:00p,Cleveland Cavaliers,95,Sacramento Kings,109,Box Score,,"17,583",
513,"Wed, Dec 27, 2017",10:30p,Utah Jazz,101,Golden State Warriors,126,Box Score,,"19,596",
514,"Wed, Dec 27, 2017",10:30p,Memphis Grizzlies,109,Los Angeles Lakers,99,Box Score,,"18,997",
515,"Thu, Dec 28, 2017",7:00p,Detroit Pistons,89,Orlando Magic,102,Box Score,,"18,846",
516,"Thu, Dec 28, 2017",8:00p,Houston Rockets,98,Boston Celtics,99,Box Score,,"18,624",
517,"Thu, Dec 28, 2017",8:00p,Minnesota Timberwolves,96,Milwaukee Bucks,102,Box Score,,"18,717",
518,"Thu, Dec 28, 2017",8:30p,New York Knicks,107,San Antonio Spurs,119,Box Score,,"18,935",
519,"Thu, Dec 28, 2017",10:30p,Philadelphia 76ers,110,Portland Trail Blazers,114,Box Score,,"20,104",
520,"Fri, Dec 29, 2017",7:00p,Houston Rockets,103,Washington Wizards,121,Box Score,,"20,356",
521,"Fri, Dec 29, 2017",7:30p,Atlanta Hawks,98,Toronto Raptors,111,Box Score,,"19,800",
522,"Fri, Dec 29, 2017",8:00p,Indiana Pacers,107,Chicago Bulls,119,Box Score,,"21,178",
523,"Fri, Dec 29, 2017",8:00p,Brooklyn Nets,111,Miami Heat,87,Box Score,,"19,600",
524,"Fri, Dec 29, 2017",8:00p,Dallas Mavericks,128,New Orleans Pelicans,120,Box Score,,"16,878",
525,"Fri, Dec 29, 2017",8:00p,Milwaukee Bucks,97,Oklahoma City Thunder,95,Box Score,,"18,203",
526,"Fri, Dec 29, 2017",10:00p,Phoenix Suns,111,Sacramento Kings,101,Box Score,,"17,583",
527,"Fri, Dec 29, 2017",10:30p,Charlotte Hornets,111,Golden State Warriors,100,Box Score,,"19,596",
528,"Fri, Dec 29, 2017",10:30p,Los Angeles Clippers,121,Los Angeles Lakers,106,Box Score,,"18,997",
529,"Sat, Dec 30, 2017",7:00p,San Antonio Spurs,79,Detroit Pistons,93,Box Score,,"19,671",
530,"Sat, Dec 30, 2017",7:00p,New York Knicks,105,New Orleans Pelicans,103,Box Score,,"16,947",
531,"Sat, Dec 30, 2017",7:00p,Miami Heat,117,Orlando Magic,111,Box Score,,"18,846",
532,"Sat, Dec 30, 2017",7:30p,Portland Trail Blazers,89,Atlanta Hawks,104,Box Score,,"15,877",
533,"Sat, Dec 30, 2017",8:00p,Cleveland Cavaliers,101,Utah Jazz,104,Box Score,,"18,306",
534,"Sat, Dec 30, 2017",8:30p,Memphis Grizzlies,128,Golden State Warriors,141,Box Score,,"19,596",
535,"Sat, Dec 30, 2017",9:00p,Philadelphia 76ers,107,Denver Nuggets,102,Box Score,,"19,599",
536,"Sun, Dec 31, 2017",3:30p,Chicago Bulls,110,Washington Wizards,114,Box Score,,"20,356",
537,"Sun, Dec 31, 2017",5:00p,Minnesota Timberwolves,107,Indiana Pacers,90,Box Score,,"17,923",
538,"Sun, Dec 31, 2017",5:30p,Brooklyn Nets,105,Boston Celtics,108,Box Score,,"18,624",
539,"Sun, Dec 31, 2017",7:00p,Los Angeles Lakers,142,Houston Rockets,148,Box Score,2OT,"18,179",
540,"Sun, Dec 31, 2017",7:00p,Charlotte Hornets,98,Los Angeles Clippers,106,Box Score,,"17,348",
541,"Sun, Dec 31, 2017",7:00p,Dallas Mavericks,116,Oklahoma City Thunder,113,Box Score,,"18,203",
542,"Sun, Dec 31, 2017",7:00p,Memphis Grizzlies,114,Sacramento Kings,96,Box Score,,"17,583",
543,"Sun, Dec 31, 2017",8:00p,Philadelphia 76ers,123,Phoenix Suns,110,Box Score,,"16,983",
544,"Mon, Jan 1, 2018",7:30p,Orlando Magic,95,Brooklyn Nets,98,Box Score,,"16,164",
545,"Mon, Jan 1, 2018",7:30p,Milwaukee Bucks,127,Toronto Raptors,131,Box Score,OT,"19,800",
546,"Mon, Jan 1, 2018",8:00p,Portland Trail Blazers,124,Chicago Bulls,120,Box Score,OT,"20,860",
547,"Mon, Jan 1, 2018",8:00p,Los Angeles Lakers,96,Minnesota Timberwolves,114,Box Score,,"18,978",
548,"Tue, Jan 2, 2018",7:00p,Portland Trail Blazers,110,Cleveland Cavaliers,127,Box Score,,"20,562",
549,"Tue, Jan 2, 2018",7:30p,San Antonio Spurs,100,New York Knicks,91,Box Score,,"19,812",
550,"Tue, Jan 2, 2018",9:00p,Atlanta Hawks,103,Phoenix Suns,104,Box Score,,"15,921",
551,"Tue, Jan 2, 2018",10:00p,Charlotte Hornets,131,Sacramento Kings,111,Box Score,,"17,583",
552,"Tue, Jan 2, 2018",10:30p,Memphis Grizzlies,105,Los Angeles Clippers,113,Box Score,,"15,711",
553,"Wed, Jan 3, 2018",7:00p,Houston Rockets,116,Orlando Magic,98,Box Score,,"18,588",
554,"Wed, Jan 3, 2018",7:00p,San Antonio Spurs,106,Philadelphia 76ers,112,Box Score,,"20,642",
555,"Wed, Jan 3, 2018",7:00p,New York Knicks,103,Washington Wizards,121,Box Score,,"17,206",
556,"Wed, Jan 3, 2018",7:30p,Minnesota Timberwolves,97,Brooklyn Nets,98,Box Score,,"16,215",
557,"Wed, Jan 3, 2018",7:30p,Detroit Pistons,104,Miami Heat,111,Box Score,,"19,600",
558,"Wed, Jan 3, 2018",8:00p,Cleveland Cavaliers,88,Boston Celtics,102,Box Score,,"18,624",
559,"Wed, Jan 3, 2018",8:00p,Toronto Raptors,124,Chicago Bulls,115,Box Score,,"20,056",
560,"Wed, Jan 3, 2018",8:00p,Indiana Pacers,101,Milwaukee Bucks,122,Box Score,,"15,613",
561,"Wed, Jan 3, 2018",8:30p,Golden State Warriors,125,Dallas Mavericks,122,Box Score,,"20,212",
562,"Wed, Jan 3, 2018",9:00p,Phoenix Suns,111,Denver Nuggets,134,Box Score,,"14,079",
563,"Wed, Jan 3, 2018",9:00p,New Orleans Pelicans,108,Utah Jazz,98,Box Score,,"18,306",
564,"Wed, Jan 3, 2018",10:30p,Oklahoma City Thunder,133,Los Angeles Lakers,96,Box Score,,"18,997",
565,"Thu, Jan 4, 2018",8:00p,Golden State Warriors,124,Houston Rockets,114,Box Score,,"18,055",
566,"Thu, Jan 4, 2018",10:30p,Oklahoma City Thunder,127,Los Angeles Clippers,117,Box Score,,"19,068",
567,"Fri, Jan 5, 2018",7:00p,Minnesota Timberwolves,84,Boston Celtics,91,Box Score,,"18,624",
568,"Fri, Jan 5, 2018",7:00p,Detroit Pistons,78,Philadelphia 76ers,114,Box Score,,"20,592",
569,"Fri, Jan 5, 2018",8:00p,New York Knicks,103,Miami Heat,107,Box Score,OT,"19,600",
570,"Fri, Jan 5, 2018",8:00p,Toronto Raptors,129,Milwaukee Bucks,110,Box Score,,"18,717",
571,"Fri, Jan 5, 2018",8:30p,Chicago Bulls,127,Dallas Mavericks,124,Box Score,,"20,073",
572,"Fri, Jan 5, 2018",8:30p,Phoenix Suns,89,San Antonio Spurs,103,Box Score,,"18,501",
573,"Fri, Jan 5, 2018",9:00p,Utah Jazz,91,Denver Nuggets,99,Box Score,,"15,557",
574,"Fri, Jan 5, 2018",9:30p,Washington Wizards,102,Memphis Grizzlies,100,Box Score,,"16,988",
575,"Fri, Jan 5, 2018",10:00p,Atlanta Hawks,89,Portland Trail Blazers,110,Box Score,,"19,393",
576,"Fri, Jan 5, 2018",10:30p,Charlotte Hornets,108,Los Angeles Lakers,94,Box Score,,"18,997",
577,"Sat, Jan 6, 2018",3:30p,Golden State Warriors,121,Los Angeles Clippers,105,Box Score,,"19,068",
578,"Sat, Jan 6, 2018",6:00p,Boston Celtics,87,Brooklyn Nets,85,Box Score,,"17,732",
579,"Sat, Jan 6, 2018",7:00p,Houston Rockets,101,Detroit Pistons,108,Box Score,,"18,046",
580,"Sat, Jan 6, 2018",7:00p,Chicago Bulls,86,Indiana Pacers,125,Box Score,,"17,923",
581,"Sat, Jan 6, 2018",7:00p,Cleveland Cavaliers,131,Orlando Magic,127,Box Score,,"18,997",
582,"Sat, Jan 6, 2018",8:00p,Milwaukee Bucks,110,Washington Wizards,103,Box Score,,"18,762",
583,"Sat, Jan 6, 2018",9:00p,New Orleans Pelicans,98,Minnesota Timberwolves,116,Box Score,,"18,978",
584,"Sat, Jan 6, 2018",10:00p,Denver Nuggets,98,Sacramento Kings,106,Box Score,,"17,583",
585,"Sun, Jan 7, 2018",3:30p,Utah Jazz,102,Miami Heat,103,Box Score,,"19,600",
586,"Sun, Jan 7, 2018",7:00p,New York Knicks,100,Dallas Mavericks,96,Box Score,,"20,171",
587,"Sun, Jan 7, 2018",8:00p,Oklahoma City Thunder,100,Phoenix Suns,114,Box Score,,"18,055",
588,"Sun, Jan 7, 2018",9:00p,San Antonio Spurs,110,Portland Trail Blazers,111,Box Score,,"19,393",
589,"Sun, Jan 7, 2018",9:30p,Atlanta Hawks,113,Los Angeles Lakers,132,Box Score,,"18,997",
590,"Mon, Jan 8, 2018",7:00p,Milwaukee Bucks,96,Indiana Pacers,109,Box Score,,"14,670",
591,"Mon, Jan 8, 2018",7:30p,Toronto Raptors,114,Brooklyn Nets,113,Box Score,OT,"13,681",
592,"Mon, Jan 8, 2018",8:00p,Houston Rockets,116,Chicago Bulls,107,Box Score,,"17,462",
593,"Mon, Jan 8, 2018",8:00p,Cleveland Cavaliers,99,Minnesota Timberwolves,127,Box Score,,"18,978",
594,"Mon, Jan 8, 2018",8:00p,Detroit Pistons,109,New Orleans Pelicans,112,Box Score,,"12,874",
595,"Mon, Jan 8, 2018",10:00p,San Antonio Spurs,107,Sacramento Kings,100,Box Score,,"17,583",
596,"Mon, Jan 8, 2018",10:30p,Denver Nuggets,114,Golden State Warriors,124,Box Score,,"19,596",
597,"Mon, Jan 8, 2018",10:30p,Atlanta Hawks,107,Los Angeles Clippers,108,Box Score,,"14,624",
598,"Tue, Jan 9, 2018",7:30p,Miami Heat,90,Toronto Raptors,89,Box Score,,"19,800",
599,"Tue, Jan 9, 2018",8:00p,Portland Trail Blazers,117,Oklahoma City Thunder,106,Box Score,,"18,203",
600,"Tue, Jan 9, 2018",8:30p,Orlando Magic,99,Dallas Mavericks,114,Box Score,,"19,306",
601,"Tue, Jan 9, 2018",10:30p,Sacramento Kings,86,Los Angeles Lakers,99,Box Score,,"18,997",
602,"Wed, Jan 10, 2018",7:00p,Dallas Mavericks,115,Charlotte Hornets,111,Box Score,,"14,462",
603,"Wed, Jan 10, 2018",7:00p,Miami Heat,114,Indiana Pacers,106,Box Score,,"14,540",
604,"Wed, Jan 10, 2018",7:00p,Utah Jazz,107,Washington Wizards,104,Box Score,,"15,640",
605,"Wed, Jan 10, 2018",7:30p,Detroit Pistons,114,Brooklyn Nets,80,Box Score,,"13,457",
606,"Wed, Jan 10, 2018",7:30p,Chicago Bulls,122,New York Knicks,119,Box Score,2OT,"19,812",
607,"Wed, Jan 10, 2018",8:00p,Portland Trail Blazers,112,Houston Rockets,121,Box Score,,"18,055",
608,"Wed, Jan 10, 2018",8:00p,New Orleans Pelicans,102,Memphis Grizzlies,105,Box Score,,"14,312",
609,"Wed, Jan 10, 2018",8:00p,Orlando Magic,103,Milwaukee Bucks,110,Box Score,,"14,543",
610,"Wed, Jan 10, 2018",8:00p,Oklahoma City Thunder,88,Minnesota Timberwolves,104,Box Score,,"18,978",
611,"Wed, Jan 10, 2018",9:00p,Atlanta Hawks,110,Denver Nuggets,97,Box Score,,"14,182",
612,"Wed, Jan 10, 2018",10:30p,Los Angeles Clippers,125,Golden State Warriors,106,Box Score,,"19,596",
613,"Thu, Jan 11, 2018",3:00p,Boston Celtics,114,Philadelphia 76ers,103,Box Score,,"19,078","at London, England"
614,"Thu, Jan 11, 2018",8:00p,Cleveland Cavaliers,99,Toronto Raptors,133,Box Score,,"19,923",
615,"Thu, Jan 11, 2018",10:00p,Los Angeles Clippers,121,Sacramento Kings,115,Box Score,,"17,583",
616,"Thu, Jan 11, 2018",10:30p,San Antonio Spurs,81,Los Angeles Lakers,93,Box Score,,"18,997",
617,"Fri, Jan 12, 2018",7:00p,Utah Jazz,88,Charlotte Hornets,99,Box Score,,"14,848",
618,"Fri, Jan 12, 2018",7:00p,Cleveland Cavaliers,95,Indiana Pacers,97,Box Score,,"17,923",
619,"Fri, Jan 12, 2018",7:00p,Orlando Magic,119,Washington Wizards,125,Box Score,,"18,171",
620,"Fri, Jan 12, 2018",7:30p,Brooklyn Nets,110,Atlanta Hawks,105,Box Score,,"13,093",
621,"Fri, Jan 12, 2018",8:00p,Golden State Warriors,108,Milwaukee Bucks,94,Box Score,,"18,717",
622,"Fri, Jan 12, 2018",8:00p,New York Knicks,108,Minnesota Timberwolves,118,Box Score,,"18,978",
623,"Fri, Jan 12, 2018",8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119,Box Score,,"17,003",
624,"Fri, Jan 12, 2018",9:00p,Memphis Grizzlies,78,Denver Nuggets,87,Box Score,,"15,607",
625,"Fri, Jan 12, 2018",10:30p,Houston Rockets,112,Phoenix Suns,95,Box Score,,"18,055",
626,"Sat, Jan 13, 2018",2:00p,Los Angeles Lakers,107,Dallas Mavericks,101,Box Score,OT,"20,209",
627,"Sat, Jan 13, 2018",3:30p,Sacramento Kings,105,Los Angeles Clippers,126,Box Score,,"16,656",
628,"Sat, Jan 13, 2018",5:00p,Oklahoma City Thunder,101,Charlotte Hornets,91,Box Score,,"19,624",
629,"Sat, Jan 13, 2018",7:00p,Brooklyn Nets,113,Washington Wizards,119,Box Score,OT,"18,354",
630,"Sat, Jan 13, 2018",7:30p,Golden State Warriors,127,Toronto Raptors,125,Box Score,,"20,078",
631,"Sat, Jan 13, 2018",8:00p,Detroit Pistons,105,Chicago Bulls,107,Box Score,,"21,613",
632,"Sat, Jan 13, 2018",8:30p,Denver Nuggets,80,San Antonio Spurs,112,Box Score,,"18,418",
633,"Sun, Jan 14, 2018",1:00p,Milwaukee Bucks,79,Miami Heat,97,Box Score,,"19,600",
634,"Sun, Jan 14, 2018",3:30p,New Orleans Pelicans,123,New York Knicks,118,Box Score,OT,"19,812",
635,"Sun, Jan 14, 2018",8:00p,Indiana Pacers,120,Phoenix Suns,97,Box Score,,"17,091",
636,"Sun, Jan 14, 2018",9:00p,Portland Trail Blazers,103,Minnesota Timberwolves,120,Box Score,,"14,739",
637,"Mon, Jan 15, 2018",12:30p,Charlotte Hornets,118,Detroit Pistons,107,Box Score,,"17,200",
638,"Mon, Jan 15, 2018",1:00p,Toronto Raptors,111,Philadelphia 76ers,117,Box Score,,"20,637",
639,"Mon, Jan 15, 2018",2:00p,Milwaukee Bucks,104,Washington Wizards,95,Box Score,,"19,607",
640,"Mon, Jan 15, 2018",3:00p,San Antonio Spurs,99,Atlanta Hawks,102,Box Score,,"15,806",
641,"Mon, Jan 15, 2018",3:00p,New York Knicks,119,Brooklyn Nets,104,Box Score,,"17,732",
642,"Mon, Jan 15, 2018",3:30p,Miami Heat,111,Chicago Bulls,119,Box Score,,"20,546",
643,"Mon, Jan 15, 2018",5:30p,Los Angeles Lakers,114,Memphis Grizzlies,123,Box Score,,"17,794",
644,"Mon, Jan 15, 2018",8:00p,Golden State Warriors,118,Cleveland Cavaliers,108,Box Score,,"20,562",
645,"Mon, Jan 15, 2018",8:00p,Sacramento Kings,88,Oklahoma City Thunder,95,Box Score,,"18,203",
646,"Mon, Jan 15, 2018",9:00p,Indiana Pacers,109,Utah Jazz,94,Box Score,,"18,306",
647,"Mon, Jan 15, 2018",10:30p,Houston Rockets,102,Los Angeles Clippers,113,Box Score,,"17,622",
648,"Tue, Jan 16, 2018",7:00p,Minnesota Timberwolves,102,Orlando Magic,108,Box Score,,"18,589",
649,"Tue, Jan 16, 2018",7:30p,New Orleans Pelicans,116,Boston Celtics,113,Box Score,OT,"18,624",
650,"Tue, Jan 16, 2018",9:00p,Dallas Mavericks,102,Denver Nuggets,105,Box Score,,"14,097",
651,"Tue, Jan 16, 2018",10:00p,Phoenix Suns,111,Portland Trail Blazers,118,Box Score,,"18,604",
652,"Wed, Jan 17, 2018",7:00p,Washington Wizards,109,Charlotte Hornets,133,Box Score,,"11,528",
653,"Wed, Jan 17, 2018",7:30p,New Orleans Pelicans,93,Atlanta Hawks,94,Box Score,,"10,894",
654,"Wed, Jan 17, 2018",7:30p,San Antonio Spurs,100,Brooklyn Nets,95,Box Score,,"15,425",
655,"Wed, Jan 17, 2018",7:30p,Detroit Pistons,91,Toronto Raptors,96,Box Score,,"19,800",
656,"Wed, Jan 17, 2018",8:00p,Golden State Warriors,119,Chicago Bulls,112,Box Score,,"21,372",
657,"Wed, Jan 17, 2018",8:00p,New York Knicks,99,Memphis Grizzlies,105,Box Score,,"12,885",
658,"Wed, Jan 17, 2018",8:00p,Miami Heat,106,Milwaukee Bucks,101,Box Score,,"16,695",
659,"Wed, Jan 17, 2018",8:00p,Los Angeles Lakers,90,Oklahoma City Thunder,114,Box Score,,"18,203",
660,"Wed, Jan 17, 2018",10:00p,Utah Jazz,120,Sacramento Kings,105,Box Score,,"17,583",
661,"Wed, Jan 17, 2018",10:30p,Denver Nuggets,104,Los Angeles Clippers,109,Box Score,,"15,043",
662,"Thu, Jan 18, 2018",7:00p,Philadelphia 76ers,89,Boston Celtics,80,Box Score,,"18,624",
663,"Thu, Jan 18, 2018",7:00p,Orlando Magic,103,Cleveland Cavaliers,104,Box Score,,"20,562",
664,"Thu, Jan 18, 2018",9:30p,Minnesota Timberwolves,98,Houston Rockets,116,Box Score,,"18,055",
665,"Thu, Jan 18, 2018",10:00p,Indiana Pacers,86,Portland Trail Blazers,100,Box Score,,"19,071",
666,"Fri, Jan 19, 2018",7:00p,San Antonio Spurs,83,Toronto Raptors,86,Box Score,,"19,800",
667,"Fri, Jan 19, 2018",7:30p,Miami Heat,95,Brooklyn Nets,101,Box Score,,"17,732",
668,"Fri, Jan 19, 2018",8:00p,Washington Wizards,122,Detroit Pistons,112,Box Score,,"14,744",
669,"Fri, Jan 19, 2018",8:00p,Sacramento Kings,88,Memphis Grizzlies,106,Box Score,,"16,831",
670,"Fri, Jan 19, 2018",9:00p,Phoenix Suns,108,Denver Nuggets,100,Box Score,,"15,732",
671,"Fri, Jan 19, 2018",10:30p,Indiana Pacers,86,Los Angeles Lakers,99,Box Score,,"18,997",
672,"Fri, Jan 19, 2018",10:30p,New York Knicks,117,Utah Jazz,115,Box Score,,"18,306",
673,"Sat, Jan 20, 2018",3:30p,Oklahoma City Thunder,148,Cleveland Cavaliers,124,Box Score,,"20,562",
674,"Sat, Jan 20, 2018",5:00p,Chicago Bulls,113,Atlanta Hawks,97,Box Score,,"15,597",
675,"Sat, Jan 20, 2018",7:00p,Miami Heat,106,Charlotte Hornets,105,Box Score,,"18,687",
676,"Sat, Jan 20, 2018",7:00p,Memphis Grizzlies,104,New Orleans Pelicans,111,Box Score,,"18,212",
677,"Sat, Jan 20, 2018",7:30p,Milwaukee Bucks,94,Philadelphia 76ers,116,Box Score,,"20,826",
678,"Sat, Jan 20, 2018",8:30p,Golden State Warriors,108,Houston Rockets,116,Box Score,,"18,055",
679,"Sat, Jan 20, 2018",9:00p,Toronto Raptors,109,Minnesota Timberwolves,115,Box Score,,"17,828",
680,"Sat, Jan 20, 2018",9:00p,Los Angeles Clippers,113,Utah Jazz,125,Box Score,,"18,306",
681,"Sat, Jan 20, 2018",10:00p,Dallas Mavericks,108,Portland Trail Blazers,117,Box Score,,"19,464",
682,"Sun, Jan 21, 2018",1:00p,Orlando Magic,103,Boston Celtics,95,Box Score,,"18,624",
683,"Sun, Jan 21, 2018",3:30p,New York Knicks,107,Los Angeles Lakers,127,Box Score,,"18,997",
684,"Sun, Jan 21, 2018",4:00p,Brooklyn Nets,101,Detroit Pistons,100,Box Score,,"17,554",
685,"Sun, Jan 21, 2018",7:00p,Indiana Pacers,94,San Antonio Spurs,86,Box Score,,"18,418",
686,"Mon, Jan 22, 2018",7:00p,Sacramento Kings,107,Charlotte Hornets,112,Box Score,,"11,806",
687,"Mon, Jan 22, 2018",7:30p,Utah Jazz,90,Atlanta Hawks,104,Box Score,,"11,096",
688,"Mon, Jan 22, 2018",8:00p,Miami Heat,90,Houston Rockets,99,Box Score,,"18,055",
689,"Mon, Jan 22, 2018",8:00p,Philadelphia 76ers,101,Memphis Grizzlies,105,Box Score,,"14,288",
690,"Mon, Jan 22, 2018",8:00p,Phoenix Suns,105,Milwaukee Bucks,109,Box Score,,"14,766",
691,"Mon, Jan 22, 2018",8:00p,Chicago Bulls,128,New Orleans Pelicans,132,Box Score,2OT,"17,101",
692,"Mon, Jan 22, 2018",8:30p,Washington Wizards,75,Dallas Mavericks,98,Box Score,,"19,328",
693,"Mon, Jan 22, 2018",9:00p,Portland Trail Blazers,101,Denver Nuggets,104,Box Score,,"14,474",
694,"Mon, Jan 22, 2018",10:30p,Minnesota Timberwolves,126,Los Angeles Clippers,118,Box Score,,"16,347",
695,"Tue, Jan 23, 2018",7:00p,Sacramento Kings,105,Orlando Magic,99,Box Score,,"18,846",
696,"Tue, Jan 23, 2018",8:00p,Brooklyn Nets,108,Oklahoma City Thunder,109,Box Score,,"18,203",
697,"Tue, Jan 23, 2018",8:00p,Cleveland Cavaliers,102,San Antonio Spurs,114,Box Score,,"18,418",
698,"Tue, Jan 23, 2018",10:30p,New York Knicks,112,Golden State Warriors,123,Box Score,,"19,596",
699,"Tue, Jan 23, 2018",10:30p,Boston Celtics,107,Los Angeles Lakers,108,Box Score,,"18,997",
700,"Wed, Jan 24, 2018",7:00p,New Orleans Pelicans,101,Charlotte Hornets,96,Box Score,,"14,588",
701,"Wed, Jan 24, 2018",7:00p,Utah Jazz,98,Detroit Pistons,95,Box Score,OT,"15,682",
702,"Wed, Jan 24, 2018",7:00p,Phoenix Suns,101,Indiana Pacers,116,Box Score,,"14,060",
703,"Wed, Jan 24, 2018",7:00p,Chicago Bulls,101,Philadelphia 76ers,115,Box Score,,"20,547",
704,"Wed, Jan 24, 2018",7:30p,Toronto Raptors,108,Atlanta Hawks,93,Box Score,,"12,780",
705,"Wed, Jan 24, 2018",8:00p,Houston Rockets,104,Dallas Mavericks,97,Box Score,,"19,378",
706,"Wed, Jan 24, 2018",8:00p,San Antonio Spurs,108,Memphis Grizzlies,85,Box Score,,"15,812",
707,"Wed, Jan 24, 2018",10:00p,Minnesota Timberwolves,114,Portland Trail Blazers,123,Box Score,,"18,920",
708,"Wed, Jan 24, 2018",10:30p,Boston Celtics,113,Los Angeles Clippers,102,Box Score,,"19,430",
709,"Thu, Jan 25, 2018",7:30p,Sacramento Kings,89,Miami Heat,88,Box Score,,"19,600",
710,"Thu, Jan 25, 2018",8:00p,Washington Wizards,112,Oklahoma City Thunder,121,Box Score,,"18,203",
711,"Thu, Jan 25, 2018",9:00p,New York Knicks,118,Denver Nuggets,130,Box Score,,"15,482",
712,"Thu, Jan 25, 2018",10:30p,Minnesota Timberwolves,113,Golden State Warriors,126,Box Score,,"19,596",
713,"Fri, Jan 26, 2018",7:00p,Atlanta Hawks,110,Charlotte Hornets,121,Box Score,,"15,479",
714,"Fri, Jan 26, 2018",7:30p,Indiana Pacers,108,Cleveland Cavaliers,115,Box Score,,"20,562",
715,"Fri, Jan 26, 2018",7:30p,Utah Jazz,97,Toronto Raptors,93,Box Score,,"19,800",
716,"Fri, Jan 26, 2018",8:00p,Los Angeles Lakers,108,Chicago Bulls,103,Box Score,,"21,827",
717,"Fri, Jan 26, 2018",8:00p,Los Angeles Clippers,109,Memphis Grizzlies,100,Box Score,,"16,369",
718,"Fri, Jan 26, 2018",8:00p,Brooklyn Nets,91,Milwaukee Bucks,116,Box Score,,"18,717",
719,"Fri, Jan 26, 2018",8:00p,Houston Rockets,113,New Orleans Pelicans,115,Box Score,,"17,186",
720,"Fri, Jan 26, 2018",8:30p,Portland Trail Blazers,107,Dallas Mavericks,93,Box Score,,"19,876",
721,"Fri, Jan 26, 2018",8:30p,Philadelphia 76ers,97,San Antonio Spurs,78,Box Score,,"18,418",
722,"Fri, Jan 26, 2018",9:00p,New York Knicks,107,Phoenix Suns,85,Box Score,,"17,068",
723,"Sat, Jan 27, 2018",5:00p,Oklahoma City Thunder,121,Detroit Pistons,108,Box Score,,"20,491",
724,"Sat, Jan 27, 2018",7:00p,Orlando Magic,112,Indiana Pacers,114,Box Score,,"17,923",
725,"Sat, Jan 27, 2018",7:30p,Washington Wizards,129,Atlanta Hawks,104,Box Score,,"15,843",
